250,1,408,17,17,20,0,-1,0,0
251,1,400,26,19,18,0,-1,0,0
252,1,380,28,19,21,0,-1,0,0
253,1,367,31,19,21,0,-1,0,0
254,1,365,36,16,20,0,-1,0,0
255,1,365,40,20,24,0,-1,0,0
256,1,354,47,21,26,0,-1,0,0
257,1,339,56,21,24,0,-1,0,0
258,1,322,60,19,22,0,-1,0,0
259,1,313,69,18,22,0,-1,0,0
259,2,618,315,14,20,0,-1,0,0
260,1,306,72,16,28,0,-1,0,0
260,2,612,322,16,24,0,-1,0,0
261,1,292,76,17,26,0,-1,0,0
261,2,598,331,14,20,0,-1,0,0
261,3,623,324,16,22,0,-1,0,0
262,1,281,81,19,24,0,-1,0,0
262,2,583,339,19,19,0,-1,0,0
262,3,614,333,15,17,0,-1,0,0
262,4,275,64,11,14,0,-1,0,0
263,1,275,91,19,20,0,-1,0,0
263,2,577,348,19,18,0,-1,0,0
263,3,609,340,16,24,0,-1,0,0
263,4,267,69,15,17,0,-1,0,0
264,1,271,93,17,20,0,-1,0,0
264,2,577,356,15,19,0,-1,0,0
264,3,605,350,14,19,0,-1,0,0
264,4,268,78,11,14,0,-1,0,0
265,1,262,101,16,17,0,-1,0,0
265,2,565,364,12,16,0,-1,0,0
265,3,591,356,17,19,0,-1,0,0
265,4,257,82,14,16,0,-1,0,0
266,1,251,108,15,15,0,-1,0,0
266,2,554,374,14,15,0,-1,0,0
266,3,581,363,18,18,0,-1,0,0
266,4,243,86,16,16,0,-1,0,0
267,1,241,111,14,21,0,-1,0,0
267,2,539,380,18,18,0,-1,0,0
267,3,568,374,15,16,0,-1,0,0
267,4,234,87,15,20,0,-1,0,0
268,1,236,118,19,18,0,-1,0,0
268,2,538,387,16,19,0,-1,0,0
268,3,564,380,18,18,0,-1,0,0
268,4,228,95,13,17,0,-1,0,0
269,1,237,124,18,18,0,-1,0,0
269,2,543,395,14,17,0,-1,0,0
269,3,570,389,26,17,0,-1,0,0
269,4,232,99,16,20,0,-1,0,0
270,1,228,130,15,23,0,-1,0,0
270,2,531,404,10,18,0,-1,0,0
270,3,559,395,16,21,0,-1,0,0
270,4,223,111,14,17,0,-1,0,0
271,1,217,138,11,15,0,-1,0,0
271,2,517,412,16,21,0,-1,0,0
271,3,544,405,20,21,0,-1,0,0
271,4,208,112,14,22,0,-1,0,0
272,1,211,140,16,24,0,-1,0,0
272,2,512,419,13,20,0,-1,0,0
272,3,544,410,12,20,0,-1,0,0
272,4,204,118,16,21,0,-1,0,0
273,1,210,148,12,19,0,-1,0,0
273,2,512,430,12,18,0,-1,0,0
273,3,537,420,16,18,0,-1,0,0
273,4,204,123,14,20,0,-1,0,0
274,1,199,151,17,20,0,-1,0,0
274,2,499,439,17,18,0,-1,0,0
274,3,527,431,18,20,0,-1,0,0
274,4,196,131,12,15,0,-1,0,0
275,1,180,159,12,20,0,-1,0,0
275,2,475,449,14,22,0,-1,0,0
275,3,502,438,13,18,0,-1,0,0
275,4,172,137,14,17,0,-1,0,0
276,1,152,161,15,23,0,-1,0,0
276,2,443,457,14,20,0,-1,0,0
276,3,473,447,17,21,0,-1,0,0
276,4,148,142,17,16,0,-1,0,0
277,1,124,164,18,23,0,-1,0,0
277,2,416,468,17,16,0,-1,0,0
277,3,445,459,15,17,0,-1,0,0
277,4,122,141,13,20,0,-1,0,0
278,1,106,167,15,20,0,-1,0,0
278,2,393,475,14,18,0,-1,0,0
278,3,425,465,11,15,0,-1,0,0
278,4,102,144,16,18,0,-1,0,0
279,1,89,169,12,23,0,-1,0,0
279,2,374,482,13,21,0,-1,0,0
279,3,400,470,16,23,0,-1,0,0
279,4,87,146,12,19,0,-1,0,0
280,1,75,174,13,23,0,-1,0,0
280,2,360,489,18,16,0,-1,0,0
280,3,389,484,17,15,0,-1,0,0
280,4,71,153,13,18,0,-1,0,0
281,1,65,180,14,20,0,-1,0,0
281,2,352,498,16,14,0,-1,0,0
281,3,383,488,16,19,0,-1,0,0
281,4,64,154,13,22,0,-1,0,0
282,1,51,182,18,24,0,-1,0,0
282,3,365,496,17,15,0,-1,0,0
282,4,52,162,13,19,0,-1,0,0
283,1,27,185,14,26,0,-1,0,0
283,4,26,165,15,17,0,-1,0,0
284,1,21,192,15,24,0,-1,0,0
284,4,19,171,14,17,0,-1,0,0
285,1,19,196,14,28,0,-1,0,0
285,4,18,176,12,18,0,-1,0,0
286,1,23,207,16,27,0,-1,0,0
286,4,20,185,14,20,0,-1,0,0
287,1,24,217,15,27,0,-1,0,0
287,4,22,193,15,17,0,-1,0,0
288,1,23,224,17,24,0,-1,0,0
288,4,22,203,13,16,0,-1,0,0
289,1,24,233,13,23,0,-1,0,0
289,4,22,209,14,16,0,-1,0,0
290,1,15,240,13,23,0,-1,0,0
290,4,11,219,15,14,0,-1,0,0
491,5,606,150,27,29,0,-1,0,0
492,5,571,153,21,24,0,-1,0,0
493,5,531,161,25,18,0,-1,0,0
494,5,503,171,21,22,0,-1,0,0
495,5,490,183,25,20,0,-1,0,0
496,5,475,197,19,15,0,-1,0,0
497,5,466,209,19,19,0,-1,0,0
