2,1,381,256,12,13,0,-1,0,0
2,2,300,300,10,10,0,-1,0,0
2,3,290,303,8,9,0,-1,0,0
3,1,381,256,12,13,0,-1,0,0
3,2,297,301,10,10,0,-1,0,0
3,3,288,302,8,9,0,-1,0,0
4,1,378,255,12,13,0,-1,0,0
4,2,295,303,10,10,0,-1,0,0
4,3,285,303,8,9,0,-1,0,0
5,1,375,256,12,13,0,-1,0,0
5,2,292,300,10,10,0,-1,0,0
5,3,284,302,8,9,0,-1,0,0
6,1,375,256,12,13,0,-1,0,0
6,2,289,302,10,10,0,-1,0,0
6,3,280,303,8,9,0,-1,0,0
7,1,375,258,6,6,0,-1,0,0
7,2,286,303,10,10,0,-1,0,0
7,3,277,301,8,9,0,-1,0,0
8,1,373,259,6,6,0,-1,0,0
8,2,284,302,10,10,0,-1,0,0
8,3,275,303,8,9,0,-1,0,0
9,1,371,259,6,6,0,-1,0,0
9,2,282,302,10,10,0,-1,0,0
9,3,274,303,8,9,0,-1,0,0
10,1,369,259,6,6,0,-1,0,0
10,2,280,302,10,10,0,-1,0,0
10,3,271,302,8,9,0,-1,0,0
11,1,367,259,6,6,0,-1,0,0
11,2,278,303,10,10,0,-1,0,0
11,3,268,303,8,9,0,-1,0,0
12,1,362,255,10,13,0,-1,0,0
12,2,276,303,10,10,0,-1,0,0
12,3,266,304,8,9,0,-1,0,0
13,1,362,255,10,13,0,-1,0,0
13,2,274,303,10,10,0,-1,0,0
13,3,264,304,8,9,0,-1,0,0
14,1,360,257,10,13,0,-1,0,0
14,2,272,303,10,10,0,-1,0,0
14,3,263,304,8,9,0,-1,0,0
15,1,360,256,10,13,0,-1,0,0
15,2,269,305,10,10,0,-1,0,0
15,3,260,305,8,9,0,-1,0,0
16,1,358,256,10,13,0,-1,0,0
16,2,269,305,10,10,0,-1,0,0
16,3,260,305,8,9,0,-1,0,0
17,1,356,258,10,13,0,-1,0,0
17,2,264,305,10,10,0,-1,0,0
17,3,255,305,8,9,0,-1,0,0
18,1,352,259,10,8,0,-1,0,0
18,2,263,304,7,9,0,-1,0,0
18,3,253,305,8,8,0,-1,0,0
19,1,351,259,10,13,0,-1,0,0
19,2,260,305,10,10,0,-1,0,0
19,3,250,305,8,9,0,-1,0,0
