30,2,188,250,15,17,0,-1,0,0
30,3,215,202,12,15,0,-1,0,0
31,2,187,254,14,12,0,-1,0,0
31,3,211,203,16,13,0,-1,0,0
32,2,186,252,16,14,0,-1,0,0
32,3,208,203,15,14,0,-1,0,0
33,2,186,252,16,14,0,-1,0,0
33,3,208,203,15,14,0,-1,0,0
34,2,186,252,16,14,0,-1,0,0
34,3,206,204,15,14,0,-1,0,0
35,2,186,252,16,14,0,-1,0,0
35,3,206,204,15,14,0,-1,0,0
36,2,185,258,16,14,0,-1,0,0
36,3,203,206,15,14,0,-1,0,0
37,2,185,258,16,14,0,-1,0,0
37,3,203,206,15,14,0,-1,0,0
38,2,182,262,16,14,0,-1,0,0
38,3,199,210,15,14,0,-1,0,0
39,2,178,260,16,14,0,-1,0,0
39,3,193,210,15,14,0,-1,0,0
40,2,174,259,16,14,0,-1,0,0
40,3,190,211,15,14,0,-1,0,0
41,2,173,261,16,14,0,-1,0,0
41,3,185,213,15,14,0,-1,0,0
42,2,172,263,16,14,0,-1,0,0
42,3,182,212,15,14,0,-1,0,0
43,2,163,263,16,14,0,-1,0,0
43,3,176,214,15,14,0,-1,0,0
44,2,163,263,16,14,0,-1,0,0
44,3,170,215,15,14,0,-1,0,0
45,2,160,266,16,14,0,-1,0,0
45,3,164,216,15,14,0,-1,0,0
46,2,160,266,16,14,0,-1,0,0
46,3,164,216,15,14,0,-1,0,0
47,2,156,267,16,14,0,-1,0,0
47,3,159,219,15,14,0,-1,0,0
48,2,156,267,16,14,0,-1,0,0
48,3,159,219,15,14,0,-1,0,0
49,2,156,267,16,14,0,-1,0,0
49,3,159,219,15,14,0,-1,0,0
50,2,160,267,16,14,0,-1,0,0
50,3,159,219,15,14,0,-1,0,0
51,2,160,267,16,14,0,-1,0,0
51,3,159,219,15,14,0,-1,0,0
52,2,161,266,16,14,0,-1,0,0
52,3,159,219,15,14,0,-1,0,0
53,2,161,266,16,14,0,-1,0,0
53,3,159,219,15,14,0,-1,0,0
54,1,162,250,13,12,0,-1,1,0
54,2,161,266,16,14,0,-1,0,0
54,3,157,219,15,14,0,-1,0,0
54,4,168,253,11,12,0,-1,1,0
55,1,156,252,13,12,0,-1,0,0
55,2,159,269,16,14,0,-1,0,0
55,3,152,220,15,14,0,-1,0,0
55,4,165,255,11,12,0,-1,0,0
56,1,154,253,13,12,0,-1,0,0
56,2,156,270,16,14,0,-1,0,0
56,3,149,222,15,14,0,-1,0,0
56,4,163,256,11,12,0,-1,0,0
