0,1,161,288,40,29,0,1,0,0
3,1,400,208,39,30,0,1,0,0
4,1,398,206,41,30,0,1,0,0
5,1,399,205,40,34,0,1,0,0
6,1,399,206,43,34,0,1,0,0
7,1,399,205,43,34,0,1,0,1
8,1,400,205,43,34,0,1,0,0
9,1,402,205,39,34,0,1,0,0
10,1,403,204,39,34,0,1,0,0
11,1,404,204,39,34,0,1,0,1
12,1,406,204,39,34,0,1,0,1
13,1,408,205,39,33,0,1,0,0
14,1,407,206,39,32,0,1,0,1
15,1,406,207,39,32,0,1,0,1
16,1,405,208,39,32,0,1,0,0
17,1,401,208,46,33,0,1,0,0
18,1,399,208,46,31,0,1,0,0
19,1,399,207,42,33,0,1,0,0
20,1,400,209,38,32,0,1,0,0
21,1,399,209,41,34,0,1,0,0
22,1,398,211,39,33,0,1,0,1
23,1,398,213,37,33,0,1,0,0
24,1,398,211,37,32,0,1,0,0
25,1,397,211,40,33,0,1,0,0
26,1,397,212,38,31,0,1,0,0
27,1,399,212,37,32,0,1,0,0
28,1,397,213,41,30,0,1,0,0
29,1,399,212,39,31,0,1,0,0
30,1,398,211,40,30,0,1,0,0
31,1,400,213,40,33,0,1,0,0
32,1,399,215,42,32,0,1,0,0
38,1,410,218,39,31,0,1,0,0
39,1,413,219,39,31,0,1,0,1
40,1,416,220,40,32,0,1,0,1
41,1,419,221,41,33,0,1,0,0
42,1,422,221,41,34,0,1,0,1
43,1,426,222,41,34,0,1,0,0
44,1,427,222,42,34,0,1,0,1
45,1,429,223,42,33,0,1,0,1
46,1,431,224,42,33,0,1,0,0
47,1,435,223,43,34,0,1,0,1
48,1,440,223,44,34,0,1,0,0
54,1,453,229,42,32,0,1,0,0
55,1,452,227,48,37,0,1,0,0
56,1,447,231,48,32,0,1,0,0
57,1,446,230,50,32,0,1,0,0
58,1,451,228,45,35,0,1,0,0
59,1,449,228,45,36,0,1,0,0
60,1,447,229,51,35,0,1,0,0
61,1,447,231,48,34,0,1,0,1
62,1,447,233,46,34,0,1,0,0
63,1,451,232,43,33,0,1,0,0
64,1,449,229,46,42,0,1,0,0
65,1,449,234,43,33,0,1,0,0
66,1,450,234,43,36,0,1,0,0
67,1,450,232,45,36,0,1,0,0
68,1,449,237,48,31,0,1,0,0
69,1,452,238,46,31,0,1,0,1
70,1,456,239,43,31,0,1,0,1
71,1,460,241,41,30,0,1,0,0
72,1,461,240,42,31,0,1,0,0
73,1,460,241,43,32,0,1,0,1
74,1,459,243,44,32,0,1,0,1
75,1,459,245,45,32,0,1,0,0
76,1,458,246,47,32,0,1,0,0
77,1,456,246,47,33,0,1,0,1
78,1,455,247,46,33,0,1,0,0
79,1,458,246,45,34,0,1,0,0
84,1,450,249,38,35,0,1,0,0
85,1,444,251,40,35,0,1,0,1
86,1,439,253,41,35,0,1,0,1
87,1,434,256,42,34,0,1,0,0
88,1,430,256,43,33,0,1,0,1
89,1,426,257,45,31,0,1,0,1
90,1,422,258,47,30,0,1,0,0
91,1,421,258,50,34,0,1,0,0
96,1,409,261,47,40,0,1,0,0
97,1,407,263,47,38,0,1,0,1
98,1,406,265,46,36,0,1,0,0
99,1,407,264,44,36,0,1,0,0
100,1,406,266,42,34,0,1,0,1
101,1,406,268,40,32,0,1,0,0
102,1,401,267,45,34,0,1,0,0
103,1,403,267,43,35,0,1,0,0
104,1,403,267,41,35,0,1,0,0
105,1,402,268,44,38,0,1,0,0
106,1,402,268,43,35,0,1,0,0
107,1,403,269,43,34,0,1,0,0
108,1,403,268,39,34,0,1,0,1
109,1,403,268,36,34,0,1,0,0
110,1,402,269,39,34,0,1,0,0
111,1,399,270,39,34,0,1,0,1
112,1,397,271,39,34,0,1,0,0
113,1,394,270,40,36,0,1,0,1
114,1,391,269,41,38,0,1,0,1
115,1,388,268,42,40,0,1,0,0
120,1,376,274,39,37,0,1,0,0
121,1,374,274,38,37,0,1,0,1
122,1,372,274,38,37,0,1,0,1
123,1,371,274,37,38,0,1,0,0
124,1,370,273,39,40,0,1,0,0
125,1,370,275,40,39,0,1,0,0
126,1,368,275,39,39,0,1,0,1
127,1,367,275,38,40,0,1,0,1
128,1,366,275,37,41,0,1,0,0
129,1,366,274,40,44,0,1,0,0
130,1,364,276,41,37,0,1,0,0
131,1,362,276,41,37,0,1,0,1
132,1,360,276,41,37,0,1,0,1
133,1,358,276,41,37,0,1,0,1
134,1,357,276,41,38,0,1,0,0
135,1,359,277,39,43,0,1,0,0
136,1,360,278,37,37,0,1,0,0
137,1,358,277,41,35,0,1,0,0
138,1,361,280,37,36,0,1,0,0
139,1,361,276,38,37,0,1,0,1
140,1,362,273,38,38,0,1,0,0
141,1,362,278,42,37,0,1,0,0
142,1,365,278,35,36,0,1,0,0
143,1,364,276,38,39,0,1,0,1
144,1,364,275,40,41,0,1,0,0
145,1,367,276,40,39,0,1,0,0
146,1,367,274,39,40,0,1,0,0
147,1,368,276,40,37,0,1,0,0
148,1,365,277,43,39,0,1,0,0
149,1,364,277,44,38,0,1,0,0
150,1,368,277,42,37,0,1,0,1
151,1,372,278,40,36,0,1,0,1
152,1,376,278,38,36,0,1,0,1
153,1,381,279,35,35,0,1,0,0
154,1,380,278,34,35,0,1,0,0
159,1,391,276,39,35,0,1,0,0
162,1,400,271,41,47,0,1,0,0
