0,4,278,230,14,11,0,-1,0,0
0,2,245,236,18,14,0,-1,0,0
0,1,219,150,15,15,0,-1,0,0
0,3,196,138,16,16,0,-1,0,0
1,1,186,157,15,15,0,-1,0,0
1,2,215,242,18,14,0,-1,0,0
1,3,164,144,16,16,0,-1,0,0
1,4,248,235,14,11,0,-1,0,0
2,1,158,162,15,15,0,-1,0,0
2,2,190,248,18,14,0,-1,0,0
2,3,135,152,16,16,0,-1,0,0
2,4,226,240,14,11,0,-1,0,0
3,1,139,166,15,15,0,-1,0,0
3,2,172,252,18,14,0,-1,0,0
3,3,116,158,16,16,0,-1,0,0
3,4,210,243,14,11,0,-1,0,0
4,1,126,169,15,15,0,-1,0,0
4,2,162,255,18,14,0,-1,0,0
4,3,101,160,16,16,0,-1,0,0
4,4,198,245,14,11,0,-1,0,0
5,1,111,172,15,15,0,-1,0,0
5,2,149,258,18,14,0,-1,0,0
5,3,86,161,16,16,0,-1,0,0
5,4,186,246,14,11,0,-1,0,0
6,1,97,171,15,15,0,-1,0,0
6,2,136,257,18,14,0,-1,0,0
6,3,69,161,16,16,0,-1,0,0
6,4,175,246,14,11,0,-1,0,0
7,1,86,171,15,15,0,-1,0,0
7,2,126,257,18,14,0,-1,0,0
7,3,57,161,16,16,0,-1,0,0
7,4,165,245,14,11,0,-1,0,0
8,1,79,170,15,15,0,-1,0,0
8,2,120,257,18,14,0,-1,0,0
8,3,51,161,16,16,0,-1,0,0
8,4,160,245,14,11,0,-1,0,0
9,1,79,170,15,15,0,-1,0,0
9,2,121,256,18,14,0,-1,0,0
9,3,50,161,16,16,0,-1,0,0
9,4,162,244,14,11,0,-1,0,0
10,1,81,171,15,15,0,-1,0,0
10,2,125,255,18,14,0,-1,0,0
10,3,53,161,16,16,0,-1,0,0
10,4,166,243,14,11,0,-1,0,0
11,1,86,169,15,15,0,-1,0,0
11,2,131,256,18,14,0,-1,0,0
11,3,57,160,16,16,0,-1,0,0
11,4,171,241,14,11,0,-1,0,0
12,1,87,169,15,15,0,-1,0,0
12,2,135,254,18,14,0,-1,0,0
12,3,59,159,16,16,0,-1,0,0
12,4,176,240,14,11,0,-1,0,0
13,1,89,168,15,15,0,-1,0,0
13,2,135,255,18,14,0,-1,0,0
13,3,59,161,16,16,0,-1,0,0
13,4,177,239,14,11,0,-1,0,0
14,1,89,168,15,15,0,-1,0,0
14,2,138,255,18,14,0,-1,0,0
14,3,60,160,16,16,0,-1,0,0
14,4,180,239,14,11,0,-1,0,0
15,1,89,169,15,15,0,-1,0,0
15,2,140,254,18,14,0,-1,0,0
15,3,59,162,16,16,0,-1,0,0
15,4,185,238,14,11,0,-1,0,0
16,1,92,171,15,15,0,-1,0,0
16,2,142,256,18,14,0,-1,0,0
16,3,62,164,16,16,0,-1,0,0
16,4,186,238,14,11,0,-1,0,0
17,1,88,172,15,15,0,-1,0,0
17,2,139,257,18,14,0,-1,0,0
17,3,58,164,16,16,0,-1,0,0
17,4,182,238,14,11,0,-1,0,0
18,1,82,171,15,15,0,-1,0,0
18,2,134,256,18,14,0,-1,0,0
18,3,51,164,16,16,0,-1,0,0
