98.5,21
98.5,21.5
98,21.5
97.5,21.5
98,21
97.5,21
98,19.5
98,20
96.5,19
97,19
97,19
96.5,19
97,19
97,18
97,18
96.5,18
96.5,17
96.5,17.5
96,17
96,16.5
97,16.5
96.5,15.5
96.5,16
96,16
96,15.5
96,15
96.5,14.5
96,14.5
96,14.5
95.5,13.5
96,14
96,13.5
95.5,13
95.5,12
95,11.5
95,12
95.5,11
95,11.5
95.5,10.5
95.5,11
95,11
94.5,11
94.5,10
94.5,10
94,10
94,9.5
94.5,9
94.5,8.5
94.5,8.5
94.5,8.5
94,8
94,8
94,7
94,7
93.5,6.5
94,6.5
94,6
93.5,6
94.5,5.5
94,5.5
94.5,5
94.5,5
94,4
93.5,4.5
94,4
94,4.5
93,3.5
94,3.5
94,3
93.5,2.5
94,2
93.5,1.5
94,1.5
94,2
94,1.5
94,1.5
94,1
93.5,1
93.5,0
93.5,0
94,-0.5
94,-1.5
94,-0.5
93,-1.5
93.5,-2
93.5,-2
94,-2.5
94,-2.5
93.5,-3
93.5,-3.5
93,-3.5
93.5,-3.5
94,-4.5
94,-4
93.5,-5
94,-4.5
94,-5.5
94,-5.5
94,-6
94.5,-5.5
94.5,-7
94.5,-6.5
95,-7
95,-7
95.5,-8
95,-8
95.5,-8
95.5,-7.5
95.5,-8
96,-8.5
96.5,-9
96,-8.5
96.5,-9.5
96.5,-9.5
97,-10
97,-10
97,-9.5
96.5,-10
97,-11.5
97.5,-10.5
97.5,-10.5
97.5,-11.5
98,-11.5
98,-12
98.5,-12
98.5,-12
99.5,-12
99,-12.5
98.5,-12
98,-13
99,-13.5
99,-13.5
100,-13.5
99.5,-13.5
100,-15
100,-15
100.5,-15
100,-14.5
100,-15
99.5,-15.5
101,-16
100.5,-15.5
101,-15.5
100.5,-15
101.5,-16
101,-16
101.5,-17
101.5,-16.5
102,-17.5
102,-17.5
101.5,-17.5
101.5,-17
102,-17
102,-17
102,-17
101.5,-17
102,-17.5
101.5,-18.5
102,-18
102,-17.5
102,-18
102,-17.5
102,-17.5
102,-17.5
103,-18
102.5,-18
102.5,-18
102.5,-18
102.5,-17.5
102,-17.5
102,-17.5
102,-17.5
102.5,-18.5
102.5,-18.5
102.5,-18.5
102.5,-18.5
102.5,-18.5
103,-19
102.5,-18.5
102.5,-19
103.5,-19
103.5,-19
103.5,-19
103,-19.5
102.5,-19.5
103,-20
102,-19.5
