-10,-136.5
-10.5,-136.5
-10,-137
-10.5,-136.5
-10.5,-137
-10.5,-137
-11,-137.5
-11,-137.5
-11,-137.5
-11.5,-137.5
-11.5,-138
-11.5,-137.5
-11,-138
-12,-138.5
-11.5,-138.5
-11.5,-138
-12,-138
-11.5,-138
-12.5,-139
-12,-139
-13,-139
-12.5,-139
-13.5,-139
-13,-139
-13.5,-139.5
-13.5,-139.5
-13,-139.5
-13.5,-140
-14,-139.5
-14,-139
-14,-140
-14.5,-140
-14.5,-140.5
-14.5,-140.5
-15,-140.5
-16,-140.5
-15,-141
-16,-141
-15.5,-141
-15.5,-141
-16,-141
-16.5,-141
-16,-141
-16,-141.5
-16,-141.5
-16,-141.5
-16.5,-141.5
-16.5,-142
-18,-141.5
-17.5,-142
-17,-141.5
-18,-142
-17.5,-142.5
-18,-142.5
-18,-142
-17.5,-142.5
-18,-142.5
-17.5,-142
-18.5,-143
-18.5,-143.5
-18,-142.5
-19,-143
-19.5,-142.5
-19,-143
-19.5,-143.5
-19.5,-143
-19.5,-143.5
-19.5,-143.5
-19.5,-144
-19.5,-144
-20,-143.5
-20,-144
-20,-144
-20.5,-144
-20.5,-143.5
-20.5,-143.5
-21,-144
-21,-143.5
-21.5,-144.5
-21,-145
-21.5,-144.5
-21,-145
-21.5,-145
-21.5,-144.5
-22,-144.5
-21.5,-145
-22.5,-145.5
-22.5,-145.5
-23,-145
-23,-145
-23.5,-145.5
-23,-145.5
-23.5,-146
-23.5,-145
-24,-146
-23.5,-146
-24,-145.5
-23.5,-145.5
-24.5,-146
-24.5,-146.5
-25,-146.5
-24,-145.5
-25.5,-146.5
-25,-146.5
-25,-146.5
-25,-146.5
-25.5,-146.5
-24.5,-147
-25,-147
-25,-147.5
-25.5,-148
-25,-147.5
-25.5,-148
-26,-148
-26,-147.5
-26,-147
-26.5,-147.5
-26,-148
-26,-148.5
-26,-148.5
-26,-148.5
-26,-148.5
-26,-148.5
-26.5,-148.5
-26.5,-149
-26,-149
-27,-149
-27,-148.5
-27,-149
-27,-149
-27,-150
-26.5,-149.5
-27,-149.5
-27,-150
-27,-150.5
-26.5,-150
-27,-150
-27,-150
-27,-150.5
-26.5,-150
-27.5,-150
-27.5,-149.5
-26.5,-150
-27,-150.5
-27,-150.5
-27.5,-151
-26.5,-151
-26.5,-150.5
-26.5,-151.5
-26.5,-151.5
-27,-151.5
-27,-151
-27,-151.5
-27.5,-151.5
-27.5,-152
-27.5,-152
-27.5,-152.5
-27,-152.5
-27,-152
-27,-152
-27,-152.5
-26.5,-152.5
-27.5,-153
-27,-152.5
-27.5,-152.5
-27.5,-153
-28,-153.5
-28,-153.5
-27,-154
-28,-154.5
-28,-154.5
-27.5,-154.5
-27.5,-154
-27,-154
-27,-154.5
-28,-155
-29,-155
-28,-154.5
-28.5,-155.5
-29,-155.5
-29,-156
-29.5,-156.5
-29,-156.5
-29,-156.5
-29,-157
-29,-156.5
-29.5,-157.5
-28.5,-157.5
-29.5,-158.5
-29.5,-159.5
-31,-159.5
-31,-159
-31.5,-160
-31.5,-160
-31.5,-161
-31,-160.5
-31.5,-161.5
-31.5,-161.5
-31,-162.5
-31.5,-162.5
-32,-163
-32,-163.5
-33,-164.5
-32.5,-164
-33,-164.5
-34,-164.5
-33.5,-165.5
-33,-165.5
-34,-166.5
-34,-166.5
-34,-167
-34,-167
-35,-168.5
-34.5,-168.5
-35,-169
-35.5,-168.5
-36,-169.5
-36,-169.5
-36,-171
-36,-171
-36.5,-172
-36.5,-172
-37,-172.5
-36.5,-172.5
-37.5,-173
-37,-173
-37,-171
-36.5,-170.5
-38.5,-172
-39,-173
