-18.5,50.5
-18.5,49.5
-18,50.5
-19,49
-19,48.5
-19,48.5
-19.5,48
-19.5,47.5
-19.5,47.5
-20.5,46.5
-20.5,46.5
-20,46
-20.5,46
-20.5,45.5
-21,45.5
-20.5,44.5
-20.5,45
-21,44
-20.5,43.5
-21,43
-21,43
-21,43
-21.5,42
-21.5,41.5
-21.5,42
-22,41
-22,40.5
-22,40
-22.5,40.5
-22,39
-23,39.5
-22,38.5
-23,38.5
-22.5,38
-22.5,37.5
-23,37.5
-23,37.5
-23.5,36.5
-23.5,36.5
-23.5,35.5
-23.5,35.5
-23.5,35.5
-23.5,34.5
-23.5,34
-23.5,34
-24,33.5
-24,33.5
-23.5,33
-24.5,32.5
-24.5,31.5
-24,32
-25,31
-24.5,31
-24.5,31
-24.5,30.5
-24.5,29.5
-24.5,29
-24.5,29
-24,29
-25,28
-24.5,28
-25,27
-24.5,27.5
-25.5,27
-25,26.5
-25.5,25.5
-25.5,26
-25.5,25
-25,25
-25,24.5
-24.5,24
-25,23.5
-25.5,23.5
-25,22.5
-25,22
-26,21.5
-25.5,22
-25.5,21.5
-25.5,21.5
-25.5,20
-26,20
-25,19.5
-26,19
-25.5,19
-25,18.5
-25.5,17.5
-25,17.5
-25.5,17
-25.5,17
-25.5,15.5
-26,16
-25.5,15.5
-26,15.5
-25.5,14.5
-25.5,14.5
-25.5,14
-25.5,14
-25,13
-25.5,13.5
-25,12
-25,12
-25,11
-25.5,11.5
-25.5,11
-25,11
-25.5,10
-25,9.5
-25,9
-25,9
-24.5,8
-24.5,8
-24,7.5
-24,8
-24,7
-23.5,6.5
-24,6
-23.5,6
-23.5,5.5
-23.5,5.5
-23,5
-23.5,5
-22,5
-23,4.5
-22,4
-23,4
-21.5,3
-22,3.5
-21,2.5
-21.5,3
-20.5,2.5
-21.5,2.5
-21,1.5
-20.5,1.5
-20.5,1
-20,0.5
-20,0.5
-20,0.5
-19,0
-19,-0.5
-18.5,-1
-19,-1
-18.5,-1
-18,-1.5
-19,-2
-18.5,-2
-18,-3
-17.5,-3.5
-17.5,-3
-17,-3.5
-16.5,-4
-16.5,-3.5
-15.5,-4
-15.5,-4.5
-15.5,-5
-15.5,-4.5
-15,-5.5
-15,-5.5
-15,-6
-14.5,-6
-14,-6.5
-14.5,-7.5
-14,-7.5
-13.5,-7.5
-13,-8
-13,-7.5
-12.5,-8
-12.5,-9
-12,-9.5
-12,-9
-12,-10
-11.5,-10.5
-11.5,-10.5
-11,-10.5
-11,-10.5
-11,-11.5
-10,-12
-10,-12
-9.5,-12.5
-10,-12.5
-8.5,-13
-9,-13
-8.5,-14
-9,-14
-8,-14.5
-8.5,-14.5
-7.5,-15
-8,-15
-7,-15.5
-7,-15.5
-7,-15.5
-7,-15.5
-5.5,-16.5
-6,-16.5
-5,-16.5
-5.5,-16.5
-5,-17.5
-4.5,-17
-5,-17.5
-4.5,-18
-3.5,-19
-4,-18.5
-2.5,-19.5
-3.5,-19.5
-3,-19
-2.5,-19.5
-1.5,-20
-2,-20.5
-1.5,-21
-2,-20.5
-0.5,-21
-1.5,-21.5
-1,-22.5
-1,-22.5
-0.5,-22.5
0,-22
0,-23
0,-22.5
1,-23
0.5,-23.5
1,-24
1,-24
2,-24
2,-24.5
2,-25
2,-25
2.5,-25.5
2.5,-25.5
3,-26
2.5,-26
3,-27
3.5,-27
4,-26.5
3.5,-27
4,-27.5
4.5,-27.5
4.5,-27.5
5,-28
5,-29
5.5,-28.5
6,-29
5.5,-28.5
6,-29.5
6.5,-29
6.5,-30
7,-30
7,-30.5
7,-30.5
7.5,-30.5
7,-30.5
8,-31
7.5,-31.5
8,-32.5
8.5,-32.5
8.5,-33
8.5,-32.5
8.5,-33.5
8.5,-33.5
9,-34
9,-34
9.5,-34.5
9.5,-35
10,-34.5
10,-35
10.5,-35
10.5,-35
11,-35.5
10.5,-35.5
11.5,-36
11,-36
11.5,-36.5
11.5,-36
12,-37
12,-37
13,-37.5
12.5,-37.5
13,-38
13,-37.5
14,-38
13.5,-38
14,-38.5
14.5,-38.5
15,-38.5
14.5,-39
15,-39
15,-39.5
15.5,-40
15.5,-39.5
15.5,-40.5
16,-40.5
16,-40.5
16,-41
16.5,-41
16.5,-40.5
17.5,-41.5
17,-41.5
17,-41.5
17,-42
17.5,-42
17.5,-42
17.5,-42.5
17,-42.5
15,-39.5
14.5,-40.5
15,-40.5
15,-40.5
15,-41
14.5,-40.5
15,-41
