64.5,-32
64.5,-32.5
65,-32.5
64.5,-32
64.5,-32.5
65,-32
64.5,-32
65,-31.5
65.5,-31.5
64.5,-31.5
65,-32
65,-31
65,-31
65,-31.5
65,-31
65,-30
65,-30.5
64.5,-30.5
65,-30
64.5,-30.5
65,-30.5
65.5,-30.5
65.5,-30.5
64,-30.5
65,-30
65.5,-29
64.5,-29.5
65,-29.5
65.5,-29
64.5,-29
64.5,-29
64.5,-28.5
65,-28.5
64.5,-28.5
64.5,-28.5
65,-28.5
64.5,-28
64.5,-28.5
65,-28
65,-28
64,-28
64.5,-27.5
64.5,-27
64.5,-27
65,-27
64,-26.5
64.5,-26.5
64.5,-27
64.5,-27
64.5,-26
64,-26.5
64,-26
64,-26
64.5,-26.5
64,-26
64.5,-25.5
64,-26
64,-25.5
64,-26
64,-25.5
64,-25.5
64,-25
63.5,-25
64.5,-25
63.5,-25
63.5,-24.5
63.5,-25
63.5,-24.5
63.5,-24.5
63,-24.5
63.5,-24
63.5,-24
63.5,-24
63.5,-23.5
63,-23.5
63.5,-23.5
62.5,-23.5
63,-23
63,-23
63,-23.5
62.5,-23
63,-22.5
62.5,-22.5
63,-22.5
62.5,-22.5
62,-22.5
62,-22.5
62.5,-22
62.5,-22
62,-21.5
61.5,-21.5
62.5,-21
61.5,-21.5
61,-21.5
61.5,-21.5
61,-21
61.5,-21
60.5,-21
61.5,-21
61,-20.5
61,-20.5
61,-20
60.5,-20
60.5,-20
61,-20
60,-20
60,-20
60.5,-19.5
60,-20
60,-19
60,-19
60,-19
60,-19
60,-19
59.5,-18.5
59.5,-18.5
59,-19
58.5,-18.5
59.5,-18.5
58.5,-17.5
58.5,-18
58.5,-18
58.5,-17.5
59,-18
58.5,-17.5
58,-17.5
58.5,-17.5
58,-17.5
58,-17.5
57.5,-17
57,-17
57.5,-16.5
57,-17
57.5,-17
57,-17
57,-16.5
56.5,-16.5
57,-16.5
57,-16
56,-16.5
56.5,-16.5
56.5,-16.5
56.5,-16
56,-16
56,-16
56,-15.5
55.5,-15.5
55.5,-15.5
55,-15
55.5,-15.5
55,-15.5
55,-15.5
55,-15.5
55,-14.5
54.5,-15
54.5,-15
54,-14.5
54,-14.5
54,-14.5
53.5,-14.5
54,-14
53.5,-14.5
53.5,-14.5
53,-14
53.5,-14
52.5,-14
53,-14
52.5,-13.5
52.5,-13
52.5,-14
52.5,-14
52,-13.5
52,-13.5
52,-14
51.5,-13
51.5,-13.5
51.5,-13.5
51.5,-13.5
51.5,-13.5
51,-13
50.5,-13
51,-13
50.5,-12.5
50.5,-13.5
50.5,-13.5
50.5,-13
50,-13
50,-12.5
49.5,-12.5
49.5,-13
50,-12.5
48.5,-12
49,-12
49,-12
49,-12
49,-12
49,-12.5
48.5,-12
48.5,-12
48,-11.5
48,-12
47.5,-11.5
47.5,-11.5
47.5,-12
47.5,-11.5
47.5,-12
47.5,-11.5
47,-11.5
46.5,-11.5
46.5,-11
46.5,-11.5
46,-11.5
46,-11
46,-11
45.5,-11
45.5,-11.5
45.5,-11
45.5,-11
45,-11
45,-11.5
45,-11
44.5,-11
44,-11.5
43.5,-11
44,-11
43.5,-10.5
43.5,-11
43.5,-11
43.5,-10.5
42.5,-11
43,-11.5
42.5,-11
43,-11
42,-10.5
42.5,-11
42,-10.5
41.5,-10.5
42,-11
42,-10.5
41.5,-11
42,-10.5
41,-10.5
41,-10.5
40.5,-11
40.5,-10.5
40,-11
40.5,-10.5
39.5,-10.5
39.5,-10.5
39.5,-10.5
39.5,-10.5
39,-10.5
39,-11
39,-10.5
38.5,-11
38.5,-11
38,-11
38,-11
38,-10.5
38,-11
37.5,-10.5
37.5,-11
37.5,-10.5
37,-10.5
37,-11
36.5,-10.5
37,-10.5
36.5,-10.5
36,-11
36.5,-11
36.5,-11
36,-10.5
36,-11
35.5,-10.5
35,-10.5
35,-10.5
35,-10.5
35,-10.5
35,-10.5
34,-10.5
34.5,-10.5
34,-11
34,-10.5
33.5,-10.5
33.5,-10.5
33.5,-10
33.5,-10.5
32.5,-10.5
33,-10.5
32.5,-10.5
32.5,-11
32.5,-10.5
32.5,-10.5
32.5,-10
32.5,-10.5
