50.5,119
50.5,118.5
47.5,118
47,117.5
44,116.5
44,116.5
42.5,115.5
43,114
41,114.5
40.5,114.5
39.5,113
39.5,113
37.5,112
37.5,111.5
35,110
35.5,111
33,109
34,109
32,108
32,107.5
30.5,106.5
30,106
29,105.5
28.5,105
28,104.5
27.5,104
24.5,102.5
25,102.5
22,100
22,100.5
21,99.5
21,99.5
19.5,98
19,97.5
18,96.5
17.5,97
16,95.5
16,94.5
14,94.5
14,94.5
12,92.5
11.5,93
10.5,92
10.5,91.5
8.5,91
8.5,90.5
7.5,89.5
7,89
6,88.5
6,88.5
5,87.5
5.5,87
3,86
2.5,86
1,85.5
1,84.5
-0.5,84
-0.5,84.5
-1.5,82.5
-1.5,82.5
-3.5,81.5
-3,81.5
-4,81
-4,81
-5.5,79.5
-5,79.5
-7.5,78.5
-7,79
-8.5,77.5
-8.5,77.5
-10,77
-10,76.5
-11,75.5
-11,75.5
-12,74
-12.5,74.5
-12.5,73.5
-13,74
-14.5,72
-14,72.5
-15.5,71.5
-15.5,72
-17.5,71
-17,71
-18,69.5
-19,70
-19.5,68.5
-20,69.5
-20,67.5
-20,68.5
-21,66.5
-21.5,67
-22.5,66
-23,66
-25,65.5
-24.5,65
-26,65
-25,65
-26.5,63.5
-26,63
-27,63
-27,63
-27.5,62
-28,62.5
-28,61
-28.5,61
-30,61
-29,60
-32,60.5
-31.5,60
-33,59
-33,59
-34,58
-34,58
-35.5,57.5
-35,57
-37.5,56.5
-37,56.5
-37.5,55.5
-37,56
-39,54.5
-38.5,55
-40,54.5
-39.5,54
-40.5,54
-40.5,53.5
-41.5,52.5
-41,53
-42.5,52
-42,52.5
-43.5,51
-43,51
-44.5,50.5
-44,50.5
-45.5,49.5
-45.5,50
-47,49
-46.5,49
-47.5,48
-47.5,48
-49,47
-49,47.5
-49,47
-49.5,47
-50.5,45.5
-51,46
-52,45
-51.5,45.5
-53,44.5
-52.5,44
-53.5,43.5
-54.5,43.5
-55,42.5
-55,43
-55.5,41.5
-55,42.5
-56,41.5
-56,41.5
-57.5,41
-57,40.5
-58,40
-58,40
-59.5,39.5
-59,39
-60.5,39
-60,38
-61,37.5
-60.5,37.5
-61.5,37.5
-62,37
-62,36.5
-62,36.5
-63.5,35.5
-63.5,35.5
-64,35
-64.5,35
-64.5,34.5
-65,34
-65.5,34
-65.5,33.5
-66,32.5
-66.5,32.5
-67.5,31
-67.5,31.5
-69,30.5
-68,31
-69.5,30
-69,30
-69.5,29
-69.5,29
-70,28.5
-70,28.5
-71,28
-70.5,28
-71.5,27.5
-71,27.5
-72.5,26.5
-72.5,26
-72.5,26
-73,25.5
-72.5,25.5
-73,25
-73,24.5
-73,24.5
-74,24
-73.5,23.5
-73,24
-73,23
-74,23
-73.5,23
-74,22
-74.5,21.5
-74.5,21.5
-74.5,21.5
-74.5,20.5
-75,20.5
-74.5,20
-74.5,20
-74.5,19.5
-74.5,19
-74.5,19
-74.5,19
-75,18
-74.5,17.5
-75.5,17.5
-75.5,17.5
-76,17
-75.5,16.5
-76,16
-75,16.5
-75.5,15.5
-75.5,15.5
-75,15
-75.5,15
-75.5,14.5
-75.5,14.5
-76,13.5
-75.5,14
-75.5,13
-76,13
-76.5,12.5
-76,13
-76.5,12
-76.5,12
-75.5,11.5
-75.5,11.5
-75,11
-75.5,11
-75.5,10.5
-76,9.5
-76,9.5
-76,9.5
-76,9.5
-76,9
-75.5,8.5
-75.5,8
-75.5,8
-75.5,8
-74.5,8
-75,7.5
-75,7.5
-75,6.5
-75,6
-75.5,6.5
-75.5,5
-75.5,6
-75.5,5
-75,5.5
-75,4.5
-74.5,4.5
-74,4.5
-74,4
-74,4
-73.5,3.5
-74,2.5
-73.5,3.5
-74,2
-74,2
-73.5,2
-74,2
-73,1
-73,1.5
-73,1.5
-73,0.5
-72.5,0.5
-72.5,0.5
-72.5,-0.5
-72.5,0
-72.5,-1
-72.5,-0.5
-72,-1
-72,-1
-71.5,-2
-71.5,-2
-71,-2.5
-71.5,-2.5
-70,-3
-70.5,-2
-70.5,-3.5
-71,-3.5
-70.5,-3
-70.5,-3.5
-69,-4.5
-69.5,-4
-69.5,-4.5
-69.5,-5
-68,-4.5
-68,-5
-68,-5
-67.5,-5.5
-67,-5
-67,-6
-66,-5.5
-66,-6
-66,-6.5
-65.5,-6.5
-65,-6.5
-65,-6.5
-64.5,-7.5
-64,-7
-62.5,-8
-62.5,-8
-62,-8
-61.5,-8
-61,-8
-61,-9
-59.5,-9
-59.5,-9
-59.5,-9.5
-59,-8.5
-58.5,-9.5
-58.5,-9.5
-57,-10
-56.5,-9.5
-56.5,-10
-55.5,-10
-55,-11
-55,-10
-53.5,-11
-54.5,-10.5
-53,-11.5
-53,-11
-52.5,-11.5
-52.5,-12
-51.5,-11.5
-51.5,-12
-50,-12.5
-49.5,-12
-48.5,-12.5
-48.5,-12
-47.5,-13.5
-48,-13
-46.5,-12.5
-46.5,-13.5
-46,-13.5
-45.5,-13.5
-45,-14
-44.5,-14
-43.5,-14
-43.5,-14
-42.5,-14.5
-42,-14.5
-41.5,-14.5
-41,-14.5
-40.5,-15
-40,-15
-39,-15.5
-39.5,-15.5
-38.5,-16
-38.5,-15.5
-37.5,-16
-37.5,-16
-36,-16.5
-36,-16
-35,-16.5
-34.5,-16.5
-33.5,-17
-33.5,-16.5
-32,-17
-32.5,-17.5
-32,-17
-31.5,-17.5
-30.5,-17.5
-30.5,-17.5
-29.5,-17.5
-29,-18
-28,-18
-28.5,-18
-27,-18
-27,-18
-26.5,-18.5
-25.5,-18
-25,-19
-25,-18.5
-24,-19
-24,-19
-22.5,-19
-23,-19.5
-22,-19.5
-22,-19.5
-21,-20
-21,-19.5
-19.5,-20
-19,-20.5
-18.5,-20.5
-18.5,-20.5
-18,-20.5
-18.5,-21
-16.5,-21
-16.5,-21.5
-15.5,-21.5
-15,-21
-15,-22.5
-15,-21.5
-13,-21.5
-13.5,-22.5
-13,-22
-12.5,-22
-11.5,-22.5
-12,-23
-11,-23
-11,-23
-10,-23
-9.5,-23.5
-8.5,-24
-8.5,-23.5
-7.5,-24
-7.5,-24
-6.5,-24
-6.5,-24.5
-6,-25
-6,-24.5
-4.5,-25
-4.5,-25.5
-4,-26
-4,-26
-3,-26
-3,-26
