125,2.5
124.5,2.5
121.5,0
121,-0.5
119,-2
119,-2.5
117,-5
116.5,-6
114,-8.5
114,-8.5
111.5,-10.5
111.5,-10.5
109,-12.5
108.5,-12.5
106.5,-15.5
106.5,-15
105,-17.5
104,-18
102.5,-21
102,-20.5
99.5,-23
99.5,-23
97.5,-25.5
96,-26
95,-27.5
95,-27
93,-31
93,-30
91.5,-33
92,-32
89.5,-34.5
89.5,-34.5
87,-37.5
87.5,-37
85.5,-39.5
85.5,-39
84.5,-41.5
84,-42.5
83,-44
83,-44
81,-46.5
81,-46.5
79.5,-49.5
78.5,-48.5
77.5,-52.5
77,-52
75.5,-54
76,-54.5
75,-56
74.5,-56.5
73.5,-58.5
74,-58.5
73,-60.5
72,-60.5
72,-63
72,-63.5
72.5,-64
71.5,-65.5
71.5,-67.5
71.5,-68
70.5,-71
72,-70
72,-72
72,-72
71.5,-74.5
71.5,-73.5
72.5,-77
73,-76
74.5,-78.5
74,-78.5
75,-80.5
73.5,-80.5
74,-82
74,-82
76,-83.5
75.5,-83.5
77,-85.5
77,-85
78.5,-87.5
78,-87
79,-87.5
79,-89
80.5,-89.5
80.5,-89
82,-90.5
82,-90.5
84,-91.5
83.5,-91.5
85,-93
85,-93
86.5,-94.5
86.5,-94.5
87.5,-96
87.5,-95.5
88.5,-97
88,-97.5
90,-98
90,-98.5
91.5,-99.5
91,-99
92,-100.5
91.5,-101.5
93,-102.5
93,-102.5
95,-103.5
95,-103.5
95,-105
95,-105
96,-107
96,-106.5
96.5,-109
96,-108
98,-109.5
98.5,-109.5
98,-110.5
98,-111
99,-112.5
98.5,-112.5
98.5,-114.5
98.5,-114.5
99,-115
99,-115
99,-117.5
98.5,-117
99.5,-118.5
99,-118
97,-115.5
97,-115
96.5,-117
97,-116.5
97,-118
97,-118.5
97,-119.5
96.5,-120.5
97,-121.5
97,-121.5
96.5,-123.5
96.5,-123
96,-125.5
96,-125
94.5,-126
94.5,-125
94,-127
94.5,-127
94.5,-128
94.5,-128.5
92.5,-131.5
93,-131.5
92,-132
91.5,-132.5
91,-133.5
90.5,-133.5
90,-134.5
90,-135
89.5,-137
89.5,-137.5
88.5,-140.5
86,-137.5
87,-141
88,-141
84,-140.5
82,-142.5
76,-145.5
76,-146.5
75,-145.5
75.5,-146
76,-144
81,-143
80,-144
79.5,-144
77.5,-145.5
78,-145.5
