139.5,-75
139,-75
138.5,-73.5
139,-74.5
140,-74
138,-73
139,-72
138.5,-72
139,-72
139,-70.5
138,-71
138,-70
138,-69.5
138,-68.5
138,-69
137,-67.5
137,-67.5
137,-66.5
137,-66
136.5,-65.5
137,-65.5
136.5,-64
136.5,-64.5
136,-63
136.5,-62.5
136,-61.5
136,-61
136,-59.5
136,-60
136.5,-59
136,-59.5
135,-58
135,-57.5
134.5,-56.5
134.5,-57
133.5,-55.5
133.5,-56
133.5,-54
133.5,-55
133.5,-53.5
133.5,-53
132.5,-52.5
132,-52
132.5,-51
132.5,-51
132,-50.5
131.5,-50
131.5,-49
131.5,-49
130.5,-47.5
131,-47
130.5,-47.5
130,-47
129.5,-45.5
129.5,-45.5
129.5,-44.5
129.5,-45.5
128.5,-44
128,-44
128,-43
128,-42.5
127.5,-41.5
127.5,-41.5
126,-41.5
126.5,-40.5
125,-39.5
125,-40
124.5,-38.5
124.5,-38.5
124.5,-38
124,-38
122.5,-36.5
123.5,-37
122,-36.5
122,-37
121,-36
121,-35.5
120.5,-34.5
120.5,-34.5
120,-34
120,-34.5
117.5,-33.5
118.5,-33
117,-32
117,-32
116,-32
116,-32
115.5,-32.5
115,-32
114.5,-31
114.5,-30.5
112,-29.5
111.5,-29.5
111,-29.5
111,-29.5
109.5,-29
109.5,-29
108.5,-29.5
109,-29.5
108,-28.5
108,-29
106.5,-28.5
106.5,-28.5
105.5,-28
105,-28
103.5,-28
103.5,-28
102,-27.5
102,-28
101,-27.5
101,-27.5
100,-27
100,-27.5
99,-27
98.5,-26.5
98,-26.5
97.5,-26.5
96,-26.5
96,-27
95.5,-26
95.5,-26
93.5,-26
93.5,-27
92.5,-26.5
92.5,-26
91,-26
91.5,-26
90,-26
90,-26
88.5,-26
88.5,-26
87.5,-25.5
87,-25.5
86.5,-25.5
86.5,-26
85.5,-25.5
85.5,-25.5
84,-26
83.5,-26
83,-26
83,-25.5
81.5,-26
81.5,-26
80,-26
80,-25.5
79,-26
78.5,-26
78,-26
78,-26
77,-25.5
76.5,-25.5
75.5,-25.5
75.5,-25.5
74,-26
73.5,-25.5
72,-25.5
72.5,-25.5
71,-25.5
71,-26
70.5,-25.5
70.5,-25.5
69,-25.5
69,-25
68,-25.5
68,-25.5
66.5,-26
67,-26
65.5,-25.5
65.5,-25.5
65,-25.5
64.5,-26
63,-26
63,-26
61.5,-26
62,-25.5
61,-26
61,-25.5
59.5,-26
60,-26
58.5,-25.5
59,-25
57.5,-26
57.5,-26
55.5,-25
56,-25.5
55,-25
55.5,-26
54.5,-25.5
54.5,-25
52.5,-25
52.5,-25.5
51.5,-25
52,-25.5
50.5,-24
50.5,-24
49.5,-25
49,-25
47.5,-24
48,-24
47,-24.5
47,-24.5
46,-24
46,-24
45.5,-24
44.5,-24
42.5,-24.5
43,-24
42,-24
42,-23.5
41,-23.5
41,-23.5
39.5,-23.5
39.5,-24
38,-23.5
38,-23
37,-23
37,-23
35,-23
35,-22.5
34,-23
34,-22.5
33,-23
33,-23
32.5,-23.5
32,-23
31,-22.5
31,-22.5
29.5,-22.5
29,-21.5
28.5,-21.5
28,-22
27,-22.5
27,-22
25.5,-21.5
25.5,-22.5
24.5,-22.5
25,-22
23.5,-22.5
24.5,-22.5
22.5,-22
22.5,-22
21,-22
20.5,-22.5
20,-22.5
20,-22.5
19,-22
19,-21.5
17.5,-22
17,-22
16,-22
16,-22.5
15,-22.5
15,-22.5
13.5,-23.5
13.5,-22.5
12.5,-22.5
12.5,-23
11.5,-23.5
11.5,-23.5
10,-24
10.5,-24
9.5,-24.5
9.5,-24.5
8.5,-24.5
8,-24.5
7,-25
7.5,-25
7,-25
6.5,-25.5
5.5,-26
5.5,-26
5.5,-26.5
5,-27
4,-28
4,-28
3,-28.5
3,-28.5
3,-30.5
2.5,-30.5
1,-30
0.5,-31
0.5,-31.5
0.5,-32
-0.5,-33
0.5,-33
0,-33.5
0,-33.5
-0.5,-34.5
-1,-34.5
-1.5,-35.5
-2,-35.5
-1.5,-37.5
-1.5,-37.5
-2,-38.5
-2,-38.5
-3,-39.5
-2.5,-39.5
-3,-40.5
-3,-40.5
-4,-41.5
-4,-41.5
-4.5,-43
-4.5,-43
-5,-44
-5.5,-44
-6,-45
-6,-45
-6,-45.5
-6.5,-46
-7,-46.5
-7,-47
-7.5,-47.5
-7.5,-47.5
-8,-49
-8,-49
-9,-50.5
-8.5,-50
-9,-51
-9,-51
-10,-52.5
-10,-52
-11,-53
-10.5,-52.5
-11,-54
-11,-54.5
-12,-55
-12,-54.5
-12.5,-56
-12.5,-56
-13,-56.5
-12.5,-57.5
-12.5,-57
-13,-57.5
-13.5,-58.5
-13.5,-59
-14,-60
-14,-60
-14.5,-61
-15,-61
-15.5,-61.5
-16,-61.5
-16,-63.5
-16,-62.5
-17,-63.5
-17,-64
-17.5,-64
-17.5,-64.5
-18,-65.5
-18,-65.5
-18,-66
-18,-67
-18,-67.5
-18.5,-67.5
-18.5,-68.5
-19,-68.5
-20,-69
-20,-68.5
-20,-69.5
-20,-69.5
-20.5,-71
-21,-70.5
-21,-71
-21,-71.5
-22,-72.5
-22,-72.5
-22,-73
-22,-73
-23,-74
-23,-74
-24,-74.5
-24,-75
-24.5,-76
-24.5,-76
-24.5,-77
-24.5,-77.5
-25,-78
-25.5,-78.5
-25.5,-78.5
-26,-78.5
-27,-79.5
-27,-79.5
-28,-80.5
-27.5,-80.5
-28.5,-81
-28,-82
-29,-81.5
-29,-82
-29.5,-83.5
-30,-83
-30.5,-83.5
-30,-83.5
-31.5,-84.5
-31.5,-84.5
-31.5,-85
-31.5,-85.5
-32.5,-86
-32,-86
-34,-87
-34,-87
-33.5,-88
-33.5,-88
-35.5,-88.5
-34.5,-89
-35.5,-89.5
-35.5,-90
-36,-90
-36,-90.5
-37,-91
-37.5,-91.5
-37.5,-92.5
-37.5,-92.5
-38.5,-93
-38.5,-93.5
-38.5,-94
-39,-94
-39,-95
-39.5,-95
-40,-96
-40,-95
-41.5,-96.5
-41.5,-96.5
-42,-97.5
-42.5,-97
-43,-97.5
-43,-98
-43.5,-99
-43.5,-99
-44,-99.5
-45,-99.5
-45,-100
-45.5,-100.5
-46,-101.5
-46,-101
-47,-101
-46.5,-101
-47.5,-101.5
-47.5,-102.5
-48.5,-103.5
-48,-103.5
-49,-104.5
-49.5,-104.5
-49,-104.5
-49,-105
-50.5,-106
-51,-106.5
-52,-106.5
-52,-107
-53,-107.5
-53,-107.5
-53.5,-107.5
-53.5,-108
-55,-108.5
-54,-109
-55,-109.5
-54.5,-109.5
-56,-110
-56,-109.5
-57.5,-110.5
-57.5,-110.5
-57.5,-111
-58,-111
-59,-112
-58.5,-112
-60,-112.5
-60,-112.5
-61,-113.5
-61,-113.5
-62,-114
-62,-114
-63,-114
-63,-114.5
-64,-114.5
-63.5,-114.5
-64.5,-114.5
-64.5,-115
-65,-115.5
-65.5,-116
-67,-115.5
-67,-116
-68,-116
-67.5,-116
-69.5,-115.5
-69,-115.5
-70,-116
-69.5,-116
-71,-116.5
-71,-116.5
-72,-117
-72,-117
-73.5,-117.5
-73,-117.5
-74,-117.5
-74,-117.5
-75,-118
-75,-118
-76,-118
-76.5,-118.5
-77.5,-118.5
-77.5,-118.5
-78.5,-118.5
-78,-119
-79.5,-119.5
-79.5,-118.5
-80.5,-118.5
-81,-118.5
-81.5,-119
-81.5,-119
-82,-119.5
-82.5,-119.5
-83.5,-119
-83.5,-119.5
-85,-119
-85,-119.5
-86,-119
-86,-119.5
-87.5,-119.5
-87.5,-120
-88.5,-119.5
-88.5,-120
-89.5,-120
-89.5,-120
-91,-120
-90.5,-120
-91.5,-119.5
