-33.5,-17.5
-34,-20.5
-34,-20.5
-34.5,-24
-34,-24
-33.5,-26
-33.5,-26.5
-32.5,-29
-32.5,-29.5
-33,-31.5
-32.5,-31.5
-32.5,-34
-32.5,-33.5
-32,-38.5
-32,-37
-31,-40
-31,-40.5
-30.5,-41.5
-31.5,-43.5
-30.5,-45.5
-31.5,-45.5
-31.5,-48.5
-31,-48
-30,-51
-29.5,-50.5
-29.5,-52.5
-28.5,-52
-29.5,-55
-29,-54.5
-28.5,-57
-29,-57.5
-29,-60
-28.5,-60.5
-28,-63
-27,-62.5
-26.5,-64
-27,-64.5
-27,-67
-27.5,-67.5
-27,-70
-27.5,-70
-27,-71.5
-27,-71
-27,-74
-26,-75
-26,-75
-26,-74.5
-25.5,-78
-26,-77
-25.5,-80
-26,-80
-25,-82.5
-24.5,-82.5
-25,-84
-25.5,-83.5
-25,-86
-24.5,-86
-24.5,-87.5
-23.5,-87.5
-24,-90
-24.5,-90
-23,-91.5
-24,-92
-23.5,-93.5
-23,-93
-23.5,-95.5
-22.5,-95
-22.5,-96.5
-23,-97
-23,-98.5
-23,-99.5
-22,-100.5
-22,-101
-21,-102.5
-21.5,-102
-21.5,-104.5
-21,-104.5
-21,-105.5
-20.5,-105.5
-20,-107.5
-20,-107.5
-20,-109.5
-19,-109.5
-19.5,-110.5
-19,-110.5
-18.5,-113
-19,-113
-18.5,-113.5
-18,-114.5
-16.5,-118.5
-15.5,-119.5
-14,-120
-14.5,-119.5
-14,-122
-14,-121.5
-13.5,-124
-13,-123
-13,-124.5
-12,-125
-11.5,-126
-10.5,-126
-11,-126.5
-10,-127
-9,-128
-9,-128.5
-7.5,-129.5
-8,-129.5
-7,-130.5
-6.5,-130.5
-5.5,-131
-5,-131.5
-4,-131.5
-4.5,-131.5
-3,-133
-2.5,-132.5
-1.5,-134.5
-1,-134
0,-135
0,-135.5
2.5,-136
2.5,-136
3.5,-135.5
4,-135.5
4.5,-136.5
5.5,-137
6,-137.5
7,-137.5
8,-138.5
8.5,-138.5
10,-138
10.5,-138
12,-139
12,-138.5
13.5,-140
13.5,-139.5
15.5,-140
15,-140
17.5,-140.5
17.5,-141
19,-140.5
19,-140
20,-141.5
20,-141
22,-141
22,-141.5
24,-142
24,-142
25.5,-142
25.5,-142
24,-142.5
24.5,-142
26,-142
26.5,-142
27.5,-142
27,-142.5
24.5,-146.5
24,-146.5
31.5,-144.5
